   2.247100   3.879456e-02    3.740305e-02  
   2.292500   3.694333e-02    3.562202e-02  
   2.338800   3.517876e-02    3.392449e-02  
   2.386100   3.349644e-02    3.230388e-02  
   2.434300   3.189274e-02    3.076072e-02  
   2.483500   3.036401e-02    2.928888e-02  
   2.533600   2.890705e-02    2.788847e-02  
   2.584800   2.751822e-02    2.655132e-02  
   2.637000   2.619510e-02    2.527771e-02  
   2.690300   2.493366e-02    2.406287e-02  
   2.744700   2.373189e-02    2.290472e-02  
   2.800100   2.258656e-02    2.180306e-02  
   2.856700   2.149565e-02    2.075181e-02  
   2.914400   2.045634e-02    1.975094e-02  
   2.973300   1.946582e-02    1.879680e-02  
   3.033300   1.852246e-02    1.788915e-02  
   3.094600   1.762425e-02    1.702322e-02  
   3.157100   1.676838e-02    1.619886e-02  
   3.220900   1.595322e-02    1.541317e-02  
   3.286000   1.517717e-02    1.466473e-02  
   3.352300   1.443780e-02    1.395312e-02  
   3.420100   1.373391e-02    1.327380e-02  
   3.489200   1.306389e-02    1.262756e-02  
   3.559600   1.242571e-02    1.201299e-02  
   3.631600   1.181817e-02    1.142636e-02  
   3.704900   1.123966e-02    1.086898e-02  
   3.779800   1.068896e-02    1.033746e-02  
   3.856100   1.016488e-02    9.832182e-03  
   3.934000   9.666188e-03    9.350792e-03  
   4.013500   9.191284e-03    8.892396e-03  
   4.094600   8.739360e-03    8.456102e-03  
   4.177300   8.309205e-03    8.041019e-03  
   4.261700   7.900013e-03    7.645816e-03  
   4.347800   7.510576e-03    7.269717e-03  
   4.435600   7.139683e-03    6.911951e-03  
   4.525200   6.787335e-03    6.571389e-03  
   4.616600   6.451516e-03    6.247352e-03  
   4.709900   6.132629e-03    5.938850e-03  
   4.805000   5.829062e-03    5.645580e-03  
   4.902100   5.540007e-03    5.366328e-03  
   5.001100   5.265063e-03    5.100820e-03  
   5.102100   5.003826e-03    4.848231e-03  
   5.205200   4.755086e-03    4.607810e-03  
   5.310400   4.518843e-03    4.379084e-03  
   5.417600   4.293889e-03    4.161775e-03  
   5.527100   4.080222e-03    3.954831e-03  
   5.638700   3.876796e-03    3.758207e-03  
   5.752600   3.683407e-03    3.571131e-03  
